id,name,che_number,region_town,region_canton,regionId,recipientIds,grantIds,scope1Ids,scope2Ids,innochainIds,educhainIds,coords,website
11,Fondation Odeon,CHE-100.311.788,Genève,Genève,5,"1,2,3,4",1,1,"1,2","1,2",,"46.2012814,6.1419784",
15,Fondazione Luigi Brentani,CHE-100.641.464,Lugano,Ticino,3,1,5,2,"1,2",,4,"46.0077848,8.9527342",
16,Stiftung HTW Chur Technik,CHE-100.642.653,Chur,Graubünden,3,1,2,"1,2",2,"2,3,4,5,6",6,"46.8512309,9.5139716",http://www.fhtw-chur.ch/index.php?id=59
24,Stiftung der Baloise Bank SoBa zur Förderung der solothurnischen Wirtschaft,CHE-100.660.958,Solothurn,Solothurn,3,"1,2,4",5,"1,2","1,2","1,2,3,4,5,6",8,"47.2090871,7.5337835",https://www.baloise.ch/de/ueber-uns/engagement/stiftung-baloise-bank-soBa.html
26,Dr. Henri und Andrée Schramek-Frank Stiftung,CHE-100.675.598,Basel,Basel-Stadt,2,2,1,"1,2",2,1,"5,6","47.5523996,7.5938029",
30,Schweizerische Stiftung zur Förderung des biologischen Pflanzenschutzes (SFBP),CHE-100.703.674,Zürich,Zürich,5,"1,2,3,4",2,1,2,"1,2,3,4,5,6",,"47.3774386,8.5487444",
35,Volkart Stiftung,CHE-100.707.778,Winterthur,Zürich,5,3,2,1,2,"1,2,3,4,5,6",,"47.5004345,8.7253166",http://www.volkart.ch/
36,STIFTUNG FUTUR,CHE-100.800.604,Rapperswil,St. Gallen,2,"1,2,4","1,2,4,5",1,"1,2","2,3,4,5,6",,"47.2278251,8.8178887",http://www.futur.ch/
37,Solidarité Universitaire pour le Développement-SUD,CHE-100.856.645,Lausanne,Vaud,5,"2,3",1,"1,2",1,1,"5,6","46.5417954,6.6544537",
42,Stiftung zur Förderung der Forschung und Ausbildung in Unternehmenswissenschaften an der ETH Zürich,CHE-101.003.237,Zürich,Zürich,3,"1,2","1,4","1,2","1,2","1,2",5,"47.3677948,8.5454725",
44,Anna Maria und Karl Kramer-Stiftung,CHE-101.014.703,Zürich,Zürich,2,3,1,"1,2",2,"1,2",8,"47.3877193,8.5398614",http://www.kramer-stiftung.ch/
51,Fondation Ernest Boninchi,CHE-101.141.649,Genève,Genève,3,1,4,2,"1,2",,5,"46.1996468,6.1422246",http://wadme.unige.ch:3149/pls/opdinf/pbsfiche20w$pbs_fiche.QueryViewByKey?P_FICHE_ID=291&Z_CHK=38378
60,Stiftung Reiken-Patronat für akademische Nachdiplom- und Doktorandenstudien,CHE-101.308.263,Langnau am Albis,Zürich,5,"1,2","2,4",2,"1,2",,5,"47.2935950,8.5363970",
67,Fondation Agassiz,CHE-101.647.392,Lausanne,Vaud,3,1,4,2,2,,5,"46.5210895,6.5801606",https://www.unil.ch/agassiz/home.html
68,"Experiment für eine humane Erde, Stiftung für Kultur und Forschung",CHE-101.655.210,Weinfelden,Thurgau,6,"1,2,3,4",2,"1,2",2,"1,2,3,4",8,"47.5671975,9.1062249",
69,Kugler-Werdenberg-Stiftung,CHE-101.657.195,Basel,Basel-Stadt,1,3,2,1,2,1,,"47.5576654,7.5904037",
71,Fondation pour la protection phytosanitaire,CHE-101.660.607,Cernier,Neuchâtel,4,"2,3","1,2","1,2",2,"1,2,3,4,5,6",8,"47.0586943,6.9081921",
80,"Stiftung Forschung 3R (Vermindern, Verbessern und Vermeiden von Tierversuchen)",CHE-101.694.411,Münsingen,Bern,4,2,2,1,2,2,,"46.8687184,7.5633802",http://www.forschung3r.ch/index.html
83,Stiftung Gartenbau,CHE-101.713.563,Wädenswil,Zürich,2,2,2,"1,2",2,2,"4,5,6,7","47.2181101,8.6791294",
84,Omega Science Foundation,CHE-101.713.706,Biel/Bienne,Bern,5,"2,3","1,2",1,"1,2","1,2",,"47.1439234,7.2606655",
87,Zürcher Stiftung für Textil-Forschung,CHE-101.728.719,Winterthur,Zürich,4,"1,2,3,4",2,1,2,"2,3,4",,"47.4852218,8.7067133",
89,Z Zurich Foundation,CHE-101.746.568,Zürich,Zürich,5,3,2,"1,2",2,2,"5,6,7","47.3621159,8.5350277",https://www.zurich.ch/en/about-us/corporate-responsibility/z-zurich-foundation
95,BERNARD VAN LEER STIFTUNG LUZERN,CHE-101.764.744,Luzern,Luzern,3,3,1,2,2,,8,"47.0540097,8.3096367",https://bernardvanleer.org/
96,"Stiftung Dr. J.E. Brandenberger, Erfinder des Cellophans, errichtet von seiner Tochter Irma Marthe Brandenberger",CHE-101.768.972,Zürich,Zürich,4,1,5,1,"1,2","1,2",,"47.3795790,8.5456637",http://www.stiftungbrandenberger.ch/index.php/de/
99,Robert und Ruth Heuberger-Stiftung,CHE-101.776.049,Winterthur,Zürich,4,"2,3",2,"1,2","1,2","1,2,3,4,5,6",8,"47.5050643,8.7255192",http://www.siska.ch/siska/stiftung/
103,Frey-Clavel-Stiftung,CHE-101.792.798,Basel,Basel-Stadt,2,"1,2,3","1,2,4",1,2,"1,2",,"47.5531664,7.5930150",
105,Fondation Edmond Adolphe de Rothschild,CHE-101.795.880,Chambésy,Genève,5,3,"1,2,3,4,5","1,2","1,2",,"2,3,4,5,6,7,8","46.2346029,6.1393814",http://www.edrfoundations.org/default-fr.aspx
106,Fondation Hans Wilsdorf,CHE-101.796.922,Carouge,Genève,2,"1,2,3","2,4",2,2,,"1,2,3,4,5,6,7,8","46.1868060,6.1396679",http://www.agfa-ge.ch/wilsdorf.php
112,Jubiläumsstiftung der Basellandschaftlichen Kantonalbank,CHE-101.814.684,Liestal,Basel-Landschaft,3,1,"4,5","1,2","1,2","1,2","5,6","47.4858080,7.7318994",https://www.blkb.ch/die-blkb/unsere-engagements/stiftungen/jubilaeumsstiftung
113,Stiftung Basler Kantonalbank zur Förderung von Forschung und Unterricht der Wirtschaftswissenschaften an der Universität Basel,CHE-101.816.743,Basel,Basel-Stadt,3,1,4,"1,2","1,2","1,2",5,"47.5527270,7.5936211",
114,Stiftung Pro Flims,CHE-101.817.636,Flims Dorf,Graubünden,2,1,2,2,"1,2",,8,"46.7736657,9.2046202",http://www.kulturfoerderung.ch/fr/address/529/
115,Bio-Stiftung Schweiz,CHE-101.822.330,Romanshorn,Thurgau,5,3,3,"1,2",2,"1,2,3,4,5,6","4,5,6,7,8","47.5733647,9.3609305",http://www.bio-stiftung.ch/logicio/pmws/indexDOM.php?client_id=biostiftung&page_id=stiftung&lang_iso639=de
117,"Jetty, Aron und Simon Blum-Stiftung",CHE-101.825.363,Zürich,Zürich,4,"1,3","1,2,4","1,2","1,2","1,2",8,"47.3799729,8.5070149",
121,Fondation Herbette,CHE-101.835.278,Lausanne,Vaud,3,1,"2,3,4",2,2,,5,"46.5210895,6.5801606",https://www.unil.ch/herbette/fr/home.html
126,Velux Stiftung,CHE-101.877.236,Zürich,Zürich,5,"1,2,3,4","2,5","1,2","1,2","1,2,3,4,5,6",8,"47.3702563,8.5460822",http://www.veluxstiftung.ch/home/index.php
128,SWF Stiftung für wissenschaftliche Forschung,CHE-101.893.784,Zürich,Zürich,4,"1,2","2,5",1,"1,2","1,2",,"47.3625255,8.5514523",
134,Lehrlingsstiftung suissetec aargau Gebäudetechnik-Genossenschaft,CHE-101.922.813,Aarau,Aargau,3,"2,3",1,2,1,,"4,7","47.3882956,8.0499596",
136,Stiftung Pro Parpan,CHE-101.925.622,Parpan,Graubünden,1,1,"1,4",2,2,,8,"46.7614966,9.5584755",http://www.proparpan.ch/
140,Stiftung Adrian Girard und dessen Nachkommen Maria Dorer-Girard und Arthur Girard,CHE-101.951.281,Grenchen,Solothurn,1,"1,3","1,2,4",2,2,,"3,4,5,6,7","47.1909612,7.3964567",
142,Dr. Markus Guggenheim-Schnurr-Stiftung für Geschichte der Medizin und der Naturwissenschaften,CHE-101.953.268,Zürich,Zürich,4,"1,4","1,3,5",1,"1,2","1,2",,"47.3762085,8.5456995",http://www.guggenheim-schnurr.ch/
143,Berufsbildungsstiftung der VSSM-Fachgruppe Holzgerätebau,CHE-101.953.357,Zürich,Zürich,4,1,4,2,2,,7,"47.3800956,8.5539911",
144,Albert-Heim-Stiftung,CHE-101.953.446,Bern,Bern,5,"1,2","2,5","1,2",2,"1,2","5,8","46.9421412,7.4489427",http://www.albert-heim-stiftung.ch/cms/
150,Eugen Meyer-Stiftung,CHE-101.969.996,Willisau,Luzern,1,1,4,2,"1,2",,8,"47.1222577,7.9926824",http://www.eugenmeyer-stiftung.ch/
152,Stiftung Emilia Guggenheim-Schnurr der Naturforschenden Gesellschaft in Basel,CHE-101.985.541,Basel,Basel-Stadt,2,"1,2,3,4",2,1,"1,2","1,2",,"47.5566907,7.5787092",http://www.ngib.ch/stiftung-egs/
159,Peter und Anne Koechlin-Stiftung,CHE-102.004.191,Basel,Basel-Stadt,4,1,4,2,"1,2",,"5,6,7","47.5521345,7.6004167",
170,"Stiftung zur Förderung von Technologiemanagement, Technologiepolitik und Technologietransfer",CHE-102.033.436,St. Gallen,St. Gallen,2,2,1,"1,2","1,2",2,5,"47.4316121,9.3746170",
175,Fondation H. Dudley Wright,CHE-102.041.312,Genève,Genève,2,"1,2,3",3,"1,2",2,1,8,"46.2017526,6.1540691",http://www.hdwright.org/index.php/fr/
181,Stiftung Urwaldreservat Bödmeren,CHE-102.077.480,Schwyz,Schwyz,2,2,2,"1,2",2,"1,2",8,"47.0211804,8.6498478",http://www.boedmeren.ch/?page_id=36&lang=de
184,Gebert Rüf Stiftung,CHE-102.168.898,Zürich,Zürich,4,"2,4",2,1,"1,2","2,3,4,5,6",,"47.3675216,8.5547995",http://www.grstiftung.ch/de.html
190,"Stiftung ""Ponte Projektfonds""",CHE-102.644.611,Zürich,Zürich,2,1,2,1,1,,,"47.3734407,8.5196461",http://www.ponteprojektfonds.ch/
216,Stiftung Lauerzersee,CHE-103.992.210,Schwyz,Schwyz,2,"2,3",2,"1,2",2,"1,2",8,"47.0124072,8.6576729",http://www.pronatura-sz.ch/lauerzersee
219,Stiftung zur Förderung der Berufsausbildung im Strassenbau und in der Strassenverkehrstechnik,CHE-104.015.596,Zürich,Zürich,4,"1,2","1,4,5",2,2,,"6,7","47.3879283,8.5287508",http://www.vss.ch/fileadmin/redacteur/Alle_Files/VSS/VSS_2014.05.07_VSS_Stiftungsurkunde_d-f.pdf
225,Gust und Lyn Guhl-Stiftung,CHE-104.047.231,Schöfflisdorf,Zürich,1,"1,3","2,4","1,2",2,"1,2","4,5,6,7","47.5055629,8.4171978",
228,Johann Wolfgang von Goethe-Stiftung,CHE-104.051.505,Basel,Basel-Stadt,5,1,"1,2,4",2,2,,8,"47.5509103,7.6074183",http://www.goethestiftungbasel.ch/
234,Bristol-Stiftung,CHE-104.066.642,Zürich,Zürich,5,3,1,1,2,"1,2,3,4,5,6",,"47.3642174,8.5490462",http://www.bristol-stiftung.ch/
235,Eduard Batschelet-Mader Stiftung,CHE-104.068.894,Basel,Basel-Stadt,5,"2,3",2,1,2,"1,2",,"47.5577908,7.5907760",
237,Stiftung SwissEngineering STV,CHE-104.092.987,Zürich,Zürich,4,"1,4",2,1,"1,2","2,3,4,5,6",,"47.3802172,8.5438286",http://www.swissengineering.ch/index.php?option=com_content&view=article&id=218&Itemid=305&lang=de
240,Johannes Waldburger-Stiftung,CHE-104.146.100,Herisau,Appenzell Ausserrhoden,2,,"1,2",2,2,,8,"47.3903308,9.2773386",http://www.johanneswaldburger.ch
241,Fondation Latsis Internationale,CHE-104.162.748,Genève,Genève,4,1,5,"1,2","1,2","1,2,3,4,5,6",5,"46.1922793,6.1652007",http://www.fondationlatsis.org/
245,Stiftung Wald-Klima-Umwelt,CHE-104.304.356,Basel,Basel-Stadt,5,1,"2,4",2,2,,8,"47.5323867,7.5882336",http://www.wald-klima-umwelt.ch/index.php
249,Stiftung zur Förderung der Denkmalpflege,CHE-104.354.696,Zürich,Zürich,4,"2,3",2,"1,2","1,2",2,"5,6,7","47.3894754,8.5457897",http://www.stiftung-denkmalpflege.ch/
252,Werner Steiger Stiftung,CHE-104.426.700,Untersiggenthal,Aargau,5,"1,2,3,4","1,4","1,2","1,2","2,3,4","5,6,7","47.5000870,8.2656862",
256,Albert Koechlin Stiftung AKS,CHE-104.791.714,Luzern,Luzern,2,"1,3","2,5",2,2,,8,"47.0507870,8.3040433",http://www.aks-stiftung.ch/stiftung
257,Georg und Bertha Schwyzer-Winiker-Stiftung,CHE-104.901.807,Zürich,Zürich,3,2,2,"1,2",2,"1,2",5,"47.3663386,8.5290893",
275,"SWISSAID, Schweizerische Stiftung für Entwicklungszusammenarbeit",CHE-105.911.139,Bern,Bern,5,"1,2,3,4",2,2,2,,"2,3,4,5,6,7,8","46.9451899,7.4192379",https://www.swissaid.ch/de
289,AGROGEN Stiftung,CHE-106.075.853,Lyssach,Bern,5,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6",8,"47.0803238,7.5833182",
309,Stiftung Technopark Zürich,CHE-106.388.275,Zürich,Zürich,1,4,1,1,"1,2","2,3,4,5,6",,"47.3901869,8.5158465",http://www.technopark.ch/en/technopark/about-technopark/
339,Hasler Stiftung,CHE-107.354.801,Bern,Bern,4,"1,2,3,4","1,2,4","1,2","1,2","2,3,4,5,6","2,3,4,5,6","46.9467224,7.4374059",http://www.haslerstiftung.ch/de/home
343,Fondation Les Cerlatez,CHE-107.490.315,Saignelégier,Jura,3,"1,2,3,4",2,2,2,,8,"47.2432941,7.0282920",http://www.centre-cerlatez.ch/
344,Stiftung Seemuseum,CHE-107.498.386,Kreuzlingen,Thurgau,5,"2,3",2,"1,2",2,"1,2",8,"47.6487513,9.1893349",http://www.seemuseum.ch/
350,Fondazione Uomo Natura,CHE-107.713.248,Lugano,Ticino,5,"1,2,3,4",2,2,2,,8,"46.0169853,8.9558872",
353,Schweizerischer Nationalfonds zur Förderung der wissenschaftlichen Forschung,CHE-107.810.911,Bern,Bern,5,1,"2,4","1,2","1,2","1,2","5,6,7","46.9492172,7.4324107",http://www.snf.ch/de/Seiten/default.aspx
372,Avenira Stiftung,CHE-107.974.010,Luzern,Luzern,5,"1,2,3,4",2,"1,2","1,2","1,2","2,3,4,5,6,7,8","47.0477525,8.3051432",
383,Ernst Göhner Stiftung,CHE-108.139.493,Zug,Zug,4,"2,3",2,"1,2","1,2",2,"5,6","47.1621610,8.5138945",http://www.ernst-goehner-stiftung.ch/
390,Stiftung zur Förderung der appenzell-ausserrhodischen Wirtschaft,CHE-108.492.021,Herisau,Appenzell Ausserrhoden,3,4,"1,2",1,"1,2","3,4,5,6",,"47.3927761,9.2822373",http://wirtschaftar.ch/de/home
398,Fondation Ernest Dubois,CHE-108.761.356,Saint-Sulpice (VD),Vaud,3,"1,2,3,4","2,5","1,2",2,"1,2,3,4,5,6",8,"46.5154362,6.5668499",http://fondat11.myhostpoint.ch/
403,Stiftung des Rotary Clubs Oerlikon,CHE-109.070.680,Zürich,Zürich,5,"1,3","1,2,4",2,2,,8,"47.3929867,8.5153728",
411,Fonds de bourses jurassien et biennois,CHE-109.233.775,Biel/Bienne,Bern,3,1,4,2,"1,2",,"4,5,6,7","47.1338107,7.2428711",http://www.fbjb.ch
416,Naturwaldstiftung,CHE-109.325.696,Zürich,Zürich,3,"1,2,3,4",2,2,2,,8,"47.3976561,8.5080981",
417,Stiftung GREATER ZURICH AREA Standortmarketing,CHE-109.325.957,Zürich,Zürich,3,4,1,1,1,"1,2,3,4,5,6",,"47.3755943,8.5436662",https://www.greaterzuricharea-stiftung.ch/oeffentliche-stifter/
420,Ernst Hadorn-Stiftung,CHE-109.329.837,Zürich,Zürich,1,"1,2","2,4","1,2","1,2",1,"5,6","47.3698308,8.5438325",
422,Bourse d'Etudes Rotary Porrentruy - Delémont,CHE-109.334.198,Delémont,Jura,4,1,4,2,"1,2",,"5,6,7","47.3705484,7.3422276",
425,FHA-Stiftung Wirtschaft,CHE-109.338.032,Aarau,Aargau,2,2,1,"1,2","1,2","1,2,3","5,6,7","47.3886765,8.0493548",https://www.aihk.ch/dienstleistungen-fuer-die-unternehmen/externe-fachbereiche/fha-stiftungen-technik-wirtschaft/index.html
426,Stiftung Freie Gemeinschaftsbank,CHE-109.338.115,Basel,Basel-Stadt,5,"1,2,3,4",2,"1,2","1,2",1,8,"47.5565738,7.5883694",https://www.gemeinschaftsbank.ch/stiftung/stiftung
427,Solaqua Stiftung,CHE-109.338.121,St. Gallen,St. Gallen,5,"1,2,3,4",2,2,2,,8,"47.4264832,9.3777914",http://www.solaqua.ch/en
431,Stiftung WirtschaftsSchule Thun,CHE-109.347.433,Thun,Bern,1,1,4,2,"1,2",,"2,3,4,5,6,7","46.7499831,7.6320373",http://www.wst.ch/die-wst/kommissionen/stiftung-wirtschaftsschule-thun
432,OPA - Objective Polyglot Apprenticeship,CHE-109.347.806,Zürich,Zürich,5,"1,2,3,4","1,2,4",2,"1,2",,"2,3,4,6,7","47.4175773,8.5574965",
441,the cogito foundation,CHE-109.374.128,Wollerau,Schwyz,5,2,2,"1,2","1,2","1,2",5,"47.2003955,8.7117452",http://www.cogitofoundation.ch/en/
446,Stiftung zur Förderung der wirtschaftlichen Entwicklung von Glarus Süd,CHE-109.380.672,Schwanden GL,Glarus,2,4,2,1,"1,2","4,5,6",,"46.9952929,9.0685627",http://www.glarus.ch/xml_1/internet/de/application/d237/d262/f270.cfm
448,Stiftung BASE (Basel Agency for Sustainable Energy),CHE-109.384.061,Basel,Basel-Stadt,5,"1,2,3,4",2,2,"1,2",,8,"47.5516742,7.5908396",http://energy-base.org/
449,Schweizerische Stiftung der Kakao- und Schokoladewirtschaft,CHE-109.387.088,Bern,Bern,5,"1,2,3,4",3,"1,2","1,2",2,"2,3,4,6,7,8","46.9469897,7.4470390",
450,Abisch-Frenkel-Stiftung,CHE-109.387.556,Basel,Basel-Stadt,5,2,2,"1,2","1,2","1,2",5,"47.5564370,7.5858599",
451,Dätwyler Stiftung,CHE-109.390.481,Altdorf UR,Uri,3,3,"2,5","1,2",2,"1,2,3,4,5,6",8,"46.8796628,8.6393800",http://www.daetwyler-stiftung.ch/Home.8.0.html
453,Fondation pour le développement durable des régions de montagne,CHE-109.398.637,Sion,Valais,5,"1,2,3,4",2,"1,2",2,1,8,"46.2351892,7.3552392",http://www.fddm.ch/fr/
491,Konrad Heinrich Auer-Stiftung,CHE-109.511.017,Netstal,Glarus,3,1,"4,5","1,2","1,2","1,2",5,"47.0557608,9.0539850",
494,"SST, SCHWEIZERISCHE STIFTUNG FÜR SOLIDARITÄT IM TOURISMUS",CHE-109.526.384,Basel,Basel-Stadt,5,"1,2,3,4","1,2,5","1,2",2,2,"2,3,4,5,6,7,8","47.5512346,7.5682797",http://www.sstfoundation.org/de
497,Stiftung Mercator Schweiz,CHE-109.528.408,Zürich,Zürich,4,"2,3",2,"1,2",2,"1,2","1,2,3,4,5,6,7,8","47.3678154,8.5324747",http://www.stiftung-mercator.ch/de/stiftung/
505,Schweizerische Orchideenstiftung Herbarium Jany Renz,CHE-109.548.026,Basel,Basel-Stadt,5,1,5,1,2,1,,"47.5361371,7.5886059",https://orchid.unibas.ch/index.php/en/
506,Corvus Stiftung,CHE-109.551.927,Zürich,Zürich,5,"1,2,3,4",2,"1,2",2,"1,2","2,3","47.3651092,8.5352481",
508,FORUM DAVOS,CHE-109.556.497,Davos Platz,Graubünden,5,3,"1,2","1,2","1,2",1,8,"46.7975594,9.8220772",https://www.weforum.org/
509,Singenberg-Stiftung,CHE-109.557.723,Basel,Basel-Stadt,5,2,2,"1,2",2,"1,2","4,5,6,8","47.5414161,7.6201628",
515,Stiftung für gesellschaftliche Lebensqualität,CHE-109.574.762,Liestal,Basel-Landschaft,4,"3,4","1,2",2,2,,8,"47.4843344,7.7365811",http://www.stiftunglq.com
516,STMicroelectronics Foundation,CHE-109.576.086,Genève,Genève,5,"2,3",1,"1,2","1,2","1,2,3,4,5,6",8,"46.2028384,6.1547776",http://www.stfoundation.org
520,SYNGENTA STIFTUNG FÜR NACHHALTIGE LANDWIRTSCHAFT,CHE-109.582.678,Basel,Basel-Stadt,5,"2,3,4","1,2",1,2,"2,3,4,5,6",,"47.5675554,7.6058069",https://www.syngentafoundation.org/
522,Thurgauische Stiftung für Wissenschaft und Forschung,CHE-109.586.311,Frauenfeld,Thurgau,3,"1,2","1,2,3,4","1,2","1,2",2,5,"47.5569034,8.8970753",https://amh.tg.ch/wissenschaft/thurgauische-stiftung-fuer-wissenschaft-und-forschung.html/3631
525,Rotary Stiftung am Greifensee,CHE-109.588.037,Mönchaltorf,Zürich,5,"1,2,3,4","2,4",2,2,,"4,5,6","47.3113307,8.7182806",
537,Stiftung Marie-Lou Ringgenberg,CHE-109.597.131,Bern,Bern,1,"1,2,3,4","2,4","1,2","1,2","1,2","2,3,4,5,6","46.9572974,7.4553171",
538,Anna-Maria-Wili-Stiftung,CHE-109.599.035,Kriens,Luzern,5,"1,2","2,4","1,2","1,2","1,2","4,5,6,8","47.0354069,8.2882523",
542,Pro Aqua - Pro Vita,CHE-109.613.758,Basel,Basel-Stadt,4,"1,2,3,4","1,2",1,2,"1,2,3,4,5,6",,"47.5641002,7.5995437",http://www.umweltpreis.ch/fr-CH/die-stiftung.aspx
543,Wilhelm Doerenkamp-Stiftung,CHE-109.613.882,Chur,Graubünden,5,"1,2","1,4","1,2","1,2","1,2","5,6,7","46.8636345,9.5309489",
549,JACOBS STIFTUNG,CHE-109.625.477,Zürich,Zürich,5,2,"2,4","1,2","1,2","1,2","1,2,3","47.3597065,8.5480707",http://jacobsfoundation.org/de/
556,Josef und Paulette Binkert Stiftung,CHE-109.638.770,Wallisellen,Zürich,4,"1,2,3,4","4,5","1,2",1,3,"4,6,7","47.4156838,8.5821551",
558,Stiftung Accentus,CHE?109.640.867,Zürich,Zürich,5,"2,3",2,"1,2",2,"1,2",8,"47.3562474,8.5152645",https://www.accentus.ch/
575,Stiftung zur internationalen Erhaltung der Pflanzenvielfalt,CHE-109.667.116,Brunnen,Schwyz,5,"1,2,3,4",2,1,2,"2,3",,"47.0038156,8.6031529",
578,Curt Rommel-Stiftung,CHE-109.668.759,Bern,Bern,2,1,4,2,"1,2",,5,"46.9499653,7.4355493",
580,TONI HAGEN STIFTUNG (SCHWEIZ),CHE-109.672.442,Sils/Segl Maria,Graubünden,5,3,2,2,2,,8,"46.4293911,9.7645858",http://tonihagen-stiftung.ch/
581,Emil-Boral-Stiftung des Schweizer Hotelier-Vereins,CHE-109.672.577,Bern,Bern,4,"1,2","1,2,4","1,2",2,2,"4,6","46.9354921,7.4363143",
585,Solon-Stiftung,CHE-109.676.581,Luzern 7,Luzern,6,"1,2,3","1,4","1,2",2,"1,2","4,5,6,8","47.0501671,8.3024918",
587,Stiftung Polybau,CHE-109.678.769,Uzwil,St. Gallen,4,2,2,2,1,,6,"47.4364579,9.1342334",http://www.polybau.ch/index.cfm/de/verein_polybau/
591,Schweizerische Umweltstiftung,CHE-109.684.008,Luzern,Luzern,4,"1,2,3,4",5,"1,2",2,"1,2,3,4,5,6",8,"47.0547826,8.3112282",https://www.umwelt-stiftung.ch/home/
601,King Albert I Memorial Foundation,CHE-109.705.550,Zürich,Zürich,5,"1,3",5,1,2,2,,"47.3981118,8.5257797",http://www.king-albert.ch/
602,Avina Stiftung,CHE-109.710.083,Hurden,Schwyz,5,"2,3,4","1,2","1,2","1,2","2,3,4,5,6","1,2,3,4,5,6,7","47.2133190,8.8001266",http://www.avinastiftung.ch/de/homepage
